ZeroLevelPlot,Point1 Latitude,Point1 Longitude,Point1 Name,Point2 Latitude,Point2 Longitude,Point2 Name,Point3 Latitude,Point3 Longitude,Point3 Name
ZL0161,11.04656493231648,76.98662763690587,DC021,11.039044862173231,76.99067525348812,FC0075,11.039148192521232,76.98236105718509,FC0046
ZL0162,11.039044862173231,76.99067525348812,FC0075,11.039148192521232,76.98236105718509,FC0046,11.031628171639488,76.98640847822801,FC0047
ZL0163,11.039044862173231,76.99067525348812,FC0075,11.031524362190028,76.99472286521195,DC022,11.031628171639488,76.98640847822801,FC0047
ZL0164,11.031524362190028,76.99472286521195,DC022,11.031628171639488,76.98640847822801,FC0047,11.024107721147924,76.99045589445556,FC0048
ZL0165,11.031524362190028,76.99472286521195,DC022,11.024003432702308,76.99877047203697,FC0076,11.024107721147924,76.99045589445556,FC0048
ZL0166,11.024003432702308,76.99877047203697,FC0076,11.024107721147924,76.99045589445556,FC0048,11.016586841382068,76.9945033058274,FC0049
ZL0167,11.024003432702308,76.99877047203697,FC0076,11.016482074045673,77.0028180739228,DC023,11.016586841382068,76.9945033058274,FC0049
ZL0168,11.016482074045673,77.0028180739228,DC023,11.016586841382068,76.9945033058274,FC0049,11.009065532677516,76.99855071230309,FC0050
ZL0169,11.016482074045673,77.0028180739228,DC023,11.008960286555826,77.00686567082903,FC0077,11.009065532677516,76.99855071230309,FC0050
ZL0170,11.008960286555826,77.00686567082903,FC0077,11.009065532677516,76.99855071230309,FC0050,11.001543795370019,77.00259811384225,FC0051
ZL0171,11.008960286555826,77.00686567082903,FC0077,11.00143807056858,77.01091326271528,DC024,11.001543795370019,77.00259811384225,FC0051
ZL0172,11.00143807056858,77.01091326271528,DC024,10.994021629795382,77.00664551040452,FC0078,11.001543795370019,77.00259811384225,FC0051
ZL0173,10.994021629795382,77.00664551040452,FC0078,11.001543795370019,77.00259811384225,FC0051,10.994127596948598,76.99833097433797,FC0052
ZL0174,10.994021629795382,77.00664551040452,FC0078,10.986605482003032,77.0023781755502,DC025,10.994127596948598,76.99833097433797,FC0052
ZL0175,10.986605482003032,77.0023781755502,DC025,10.994127596948598,76.99833097433797,FC0052,10.986711691646851,76.99406425230225,FC0053
ZL0176,10.986605482003032,77.0023781755502,DC025,10.979189627546829,76.99811125813841,FC0079,10.986711691646851,76.99406425230225,FC0053
ZL0177,10.979189627546829,76.99811125813841,FC0079,10.986711691646851,76.99406425230225,FC0053,10.97929607981993,76.98979794772116,FC0054
ZL0178,10.979189627546829,76.99811125813841,FC0079,10.971774066781887,76.99384475815523,DC026,10.97929607981993,76.98979794772116,FC0054
ZL0179,10.971774066781887,76.99384475815523,DC026,10.97929607981993,76.98979794772116,FC0054,10.971880761822925,76.98553206058071,FC0055
ZL0180,10.971774066781887,76.99384475815523,DC026,10.964358800063236,76.98957867558667,FC0080,10.971880761822925,76.98553206058071,FC0055
ZL0181,10.964358800063236,76.98957867558667,FC0080,10.971880761822925,76.98553206058071,FC0055,10.964465738010759,76.98126659086694,FC0056
ZL0182,10.964358800063236,76.98957867558667,FC0080,10.956943827745851,76.98531301041882,DC027,10.964465738010759,76.98126659086694,FC0056
ZL0183,10.956943827745851,76.98531301041882,DC027,10.957051008738294,76.97700153856584,FC0081,10.964465738010759,76.98126659086694,FC0056
ZL0184,10.957051008738294,76.97700153856584,FC0081,10.964465738010759,76.98126659086694,FC0056,10.964572440406615,76.97295530977532,FC0057
ZL0185,10.957051008738294,76.97700153856584,FC0081,10.95715795433141,76.96869087042191,DC028,10.964572440406615,76.97295530977532,FC0057
ZL0186,10.95715795433141,76.96869087042191,DC028,10.964572440406615,76.97295530977532,FC0057,10.964678907311397,76.964644832545,FC0058
ZL0187,10.95715795433141,76.96869087042191,DC028,10.957264664585736,76.96038100622008,FC0082,10.964678907311397,76.964644832545,FC0058
ZL0188,10.957264664585736,76.96038100622008,FC0082,10.964678907311397,76.964644832545,FC0058,10.964785138785722,76.95633515940902,FC0059
ZL0189,10.957264664585736,76.96038100622008,FC0082,10.957371139561815,76.95207194619324,DC029,10.964785138785722,76.95633515940902,FC0059
ZL0190,10.957371139561815,76.95207194619324,DC029,10.964785138785722,76.95633515940902,FC0059,10.964891134890214,76.94802629060018,FC0060
ZL0191,10.957371139561815,76.95207194619324,DC029,10.957477379320267,76.94376369057413,FC0083,10.964891134890214,76.94802629060018,FC0060
ZL0192,10.957477379320267,76.94376369057413,FC0083,10.964891134890214,76.94802629060018,FC0060,10.964996895685552,76.93971822635113,FC0061
ZL0193,10.957477379320267,76.94376369057413,FC0083,10.957583383921653,76.93545623959527,DC030,10.964996895685552,76.93971822635113,FC0061
ZL0194,10.957583383921653,76.93545623959527,DC030,10.965102421232402,76.93141096689432,FC0084,10.964996895685552,76.93971822635113,FC0061
ZL0195,10.965102421232402,76.93141096689432,FC0084,10.964996895685552,76.93971822635113,FC0061,10.972515984407424,76.93567275778297,FC0062
ZL0196,10.965102421232402,76.93141096689432,FC0084,10.972621030794402,76.92736568993146,DC031,10.972515984407424,76.93567275778297,FC0062
ZL0197,10.972621030794402,76.92736568993146,DC031,10.972515984407424,76.93567275778297,FC0062,10.980034645150404,76.93162728491,FC0063
ZL0198,10.972621030794402,76.92736568993146,DC031,10.980139212272269,76.92332040874699,FC0085,10.980034645150404,76.93162728491,FC0063
ZL0199,10.980139212272269,76.92332040874699,FC0085,10.980034645150404,76.93162728491,FC0063,10.987552877579118,76.92758180777251,FC0064
ZL0200,10.980139212272269,76.92332040874699,FC0085,10.987656965330725,76.91927512338127,DC032,10.987552877579118,76.92758180777251,FC0064
ZL0201,10.987656965330725,76.91927512338127,DC032,10.987552877579118,76.92758180777251,FC0064,10.99507068135825,76.92353632641085,FC0065
ZL0202,10.987656965330725,76.91927512338127,DC032,10.995174289634543,76.91522983387458,FC0086,10.99507068135825,76.92353632641085,FC0065
ZL0203,10.995174289634543,76.91522983387458,FC0086,10.99507068135825,76.92353632641085,FC0065,11.002588056152646,76.91949084086536,FC0066
ZL0204,10.995174289634543,76.91522983387458,FC0086,11.00269118484866,76.91118454026727,DC033,11.002588056152646,76.91949084086536,FC0066
ZL0205,11.00269118484866,76.91118454026727,DC033,11.010105001627238,76.91544535117636,FC0087,11.002588056152646,76.91949084086536,FC0066
ZL0206,11.010105001627238,76.91544535117636,FC0087,11.002588056152646,76.91949084086536,FC0066,11.010002116820747,76.92375226545681,FC0067
ZL0207,11.010105001627238,76.91544535117636,FC0087,11.017519112339581,76.91970657971187,DC034,11.010002116820747,76.92375226545681,FC0067
ZL0208,11.017519112339581,76.91970657971187,DC034,11.010002116820747,76.92375226545681,FC0067,11.01741647128428,76.92801410766316,FC0068
ZL0209,11.017519112339581,76.91970657971187,DC034,11.02493351663112,76.92396822588802,FC0088,11.01741647128428,76.92801410766316,FC0068
ZL0210,11.02493351663112,76.92396822588802,FC0088,11.01741647128428,76.92801410766316,FC0068,11.024831119188596,76.93227636749859,FC0069
ZL0211,11.02493351663112,76.92396822588802,FC0088,11.03234821414717,76.92823028971907,DC035,11.024831119188596,76.93227636749859,FC0069
ZL0212,11.03234821414717,76.92823028971907,DC035,11.024831119188596,76.93227636749859,FC0069,11.032246060178917,76.93653904497737,FC0070
ZL0213,11.03234821414717,76.92823028971907,DC035,11.039763204532958,76.93249277121924,FC0089,11.032246060178917,76.93653904497737,FC0070
ZL0214,11.039763204532958,76.93249277121924,FC0089,11.032246060178917,76.93653904497737,FC0070,11.039661293900416,76.94080214011366,FC0071
ZL0215,11.039763204532958,76.93249277121924,FC0089,11.047178487433603,76.93675567040276,DC036,11.039661293900416,76.94080214011366,FC0071
ZL0216,11.054695250161714,76.9327091963741,FC0131,11.054594062494097,76.94101898728378,FC0090,11.047178487433603,76.93675567040276,DC036
ZL0217,11.054594062494097,76.94101898728378,FC0090,11.047178487433603,76.93675567040276,DC036,11.047076819998102,76.94506565292164,FC0072
ZL0218,11.054594062494097,76.94101898728378,FC0090,11.054492638116928,76.94932958341549,FC0091,11.047076819998102,76.94506565292164,FC0072
ZL0219,11.054492638116928,76.94932958341549,FC0091,11.047076819998102,76.94506565292164,FC0072,11.046974915944133,76.95337644051038,DC019
ZL0220,11.054492638116928,76.94932958341549,FC0091,11.054390976968774,76.95764098453648,FC0092,11.046974915944133,76.95337644051038,DC019
ZL0221,11.054390976968774,76.95764098453648,FC0092,11.046974915944133,76.95337644051038,DC019,11.046872775210305,76.96168803293622,FC0073
ZL0222,11.054390976968774,76.95764098453648,FC0092,11.054289078988212,76.9659531904139,FC0093,11.046872775210305,76.96168803293622,FC0073
ZL0223,11.054289078988212,76.9659531904139,FC0093,11.046872775210305,76.96168803293622,FC0073,11.046770397735312,76.97000042996618,DC020
ZL0224,11.054289078988212,76.9659531904139,FC0093,11.054186944113853,76.97426620081468,FC0094,11.046770397735312,76.97000042996618,DC020
ZL0225,11.054186944113853,76.97426620081468,FC0094,11.046770397735312,76.97000042996618,DC020,11.046667783457778,76.97831363136717,FC0074
ZL0226,11.054186944113853,76.97426620081468,FC0094,11.054084572284339,76.9825800155056,FC0095,11.046667783457778,76.97831363136717,FC0074
ZL0227,11.054084572284339,76.9825800155056,FC0095,11.046667783457778,76.97831363136717,FC0074,11.04656493231648,76.98662763690587,DC021
ZL0228,11.054084572284339,76.9825800155056,FC0095,11.05398196343832,76.99089463425325,FC0096,11.04656493231648,76.98662763690587,DC021
ZL0229,11.05398196343832,76.99089463425325,FC0096,11.046461844250073,76.9949424463488,FC0097,11.04656493231648,76.98662763690587,DC021
ZL0230,11.046461844250073,76.9949424463488,FC0097,11.04656493231648,76.98662763690587,DC021,11.039044862173231,76.99067525348812,FC0075
ZL0231,11.046461844250073,76.9949424463488,FC0097,11.038941294991686,76.99899025354287,FC0098,11.039044862173231,76.99067525348812,FC0075
ZL0232,11.038941294991686,76.99899025354287,FC0098,11.039044862173231,76.99067525348812,FC0075,11.031524362190028,76.99472286521195,DC022
ZL0233,11.038941294991686,76.99899025354287,FC0098,11.031420315998597,77.00303805579506,FC0099,11.031524362190028,76.99472286521195,DC022
ZL0234,11.031420315998597,77.00303805579506,FC0099,11.031524362190028,76.99472286521195,DC022,11.024003432702308,76.99877047203697,FC0076
ZL0235,11.031420315998597,77.00303805579506,FC0099,11.023898907606373,77.00708585306498,FC0100,11.024003432702308,76.99877047203697,FC0076
ZL0236,11.023898907606373,77.00708585306498,FC0100,11.024003432702308,76.99877047203697,FC0076,11.016482074045673,77.0028180739228,DC023
ZL0237,11.023898907606373,77.00708585306498,FC0100,11.01637707015069,77.0111336453122,FC0101,11.016482074045673,77.0028180739228,DC023
ZL0238,11.01637707015069,77.0111336453122,FC0101,11.016482074045673,77.0028180739228,DC023,11.008960286555826,77.00686567082903,FC0077
ZL0239,11.01637707015069,77.0111336453122,FC0101,11.00885480396734,77.01518143249636,FC0102,11.008960286555826,77.00686567082903,FC0077
ZL0240,11.00885480396734,77.01518143249636,FC0102,11.008960286555826,77.00686567082903,FC0077,11.00143807056858,77.01091326271528,DC024
ZL0241,11.00885480396734,77.01518143249636,FC0102,11.001332109392207,77.01922921457705,FC0103,11.00143807056858,77.01091326271528,DC024
ZL0242,11.001332109392207,77.01922921457705,FC0103,10.993915426419857,77.01496084954115,FC0104,11.00143807056858,77.01091326271528,DC024
ZL0243,10.993915426419857,77.01496084954115,FC0104,11.00143807056858,77.01091326271528,DC024,10.994021629795382,77.00664551040452,FC0078
ZL0244,10.993915426419857,77.01496084954115,FC0104,10.986499036289544,77.0106929019495,FC0105,10.994021629795382,77.00664551040452,FC0078
ZL0245,10.986499036289544,77.0106929019495,FC0105,10.994021629795382,77.00664551040452,FC0078,10.986605482003032,77.0023781755502,DC025
ZL0246,10.986499036289544,77.0106929019495,FC0105,10.979082939356571,77.00642537178823,FC0106,10.986605482003032,77.0023781755502,DC025
ZL0247,10.979082939356571,77.00642537178823,FC0106,10.986605482003032,77.0023781755502,DC025,10.979189627546829,76.99811125813841,FC0079
ZL0248,10.979082939356571,77.00642537178823,FC0106,10.971667135976192,77.00215825904341,FC0107,10.979189627546829,76.99811125813841,FC0079
ZL0249,10.971667135976192,77.00215825904341,FC0107,10.979189627546829,76.99811125813841,FC0079,10.971774066781887,76.99384475815523,DC026
ZL0250,10.971667135976192,77.00215825904341,FC0107,10.964251626503534,76.99789156370117,FC0108,10.971774066781887,76.99384475815523,DC026
ZL0251,10.964251626503534,76.99789156370117,FC0108,10.971774066781887,76.99384475815523,DC026,10.964358800063236,76.98957867558667,FC0080
ZL0252,10.964251626503534,76.99789156370117,FC0108,10.956836411293573,76.99362528574757,FC0109,10.964358800063236,76.98957867558667,FC0080
ZL0253,10.956836411293573,76.99362528574757,FC0109,10.964358800063236,76.98957867558667,FC0080,10.956943827745851,76.98531301041882,DC027
ZL0254,10.956836411293573,76.99362528574757,FC0109,10.949421490701244,76.98935942516866,FC0110,10.956943827745851,76.98531301041882,DC027
ZL0255,10.949421490701244,76.98935942516866,FC0110,10.949529150184537,76.98104776263769,FC0111,10.956943827745851,76.98531301041882,DC027
ZL0256,10.949529150184537,76.98104776263769,FC0111,10.956943827745851,76.98531301041882,DC027,10.957051008738294,76.97700153856584,FC0081
ZL0257,10.949529150184537,76.98104776263769,FC0111,10.949636574360293,76.97273690366345,FC0112,10.957051008738294,76.97700153856584,FC0081
ZL0258,10.949636574360293,76.97273690366345,FC0112,10.957051008738294,76.97700153856584,FC0081,10.95715795433141,76.96869087042191,DC028
ZL0259,10.949636574360293,76.97273690366345,FC0112,10.949743763289003,76.96442684847908,FC0113,10.95715795433141,76.96869087042191,DC028
ZL0260,10.949743763289003,76.96442684847908,FC0113,10.95715795433141,76.96869087042191,DC028,10.957264664585736,76.96038100622008,FC0082
ZL0261,10.949743763289003,76.96442684847908,FC0113,10.949850717031131,76.95611759731754,FC0114,10.957264664585736,76.96038100622008,FC0082
ZL0262,10.949850717031131,76.95611759731754,FC0114,10.957264664585736,76.96038100622008,FC0082,10.957371139561815,76.95207194619324,DC029
ZL0263,10.949850717031131,76.95611759731754,FC0114,10.949957435647203,76.94780915041164,FC0115,10.957371139561815,76.95207194619324,DC029
ZL0264,10.949957435647203,76.94780915041164,FC0115,10.957371139561815,76.95207194619324,DC029,10.957477379320267,76.94376369057413,FC0083
ZL0265,10.949957435647203,76.94780915041164,FC0115,10.950063919197742,76.93950150799398,FC0116,10.957477379320267,76.94376369057413,FC0083
ZL0266,10.950063919197742,76.93950150799398,FC0116,10.957477379320267,76.94376369057413,FC0083,10.957583383921653,76.93545623959527,DC030
ZL0267,10.950063919197742,76.93950150799398,FC0116,10.950170167743293,76.93119467029697,FC0117,10.957583383921653,76.93545623959527,DC030
ZL0268,10.950170167743293,76.93119467029697,FC0117,10.957689153426665,76.92714959348903,FC0118,10.957583383921653,76.93545623959527,DC030
ZL0269,10.957689153426665,76.92714959348903,FC0118,10.957583383921653,76.93545623959527,DC030,10.965102421232402,76.93141096689432,FC0084
ZL0270,10.957689153426665,76.92714959348903,FC0118,10.965207711591463,76.92310451246206,FC0119,10.965102421232402,76.93141096689432,FC0084
ZL0271,10.965207711591463,76.92310451246206,FC0119,10.965102421232402,76.93141096689432,FC0084,10.972621030794402,76.92736568993146,DC031
ZL0272,10.965207711591463,76.92310451246206,FC0119,10.97272584190232,76.91905942725639,FC0120,10.972621030794402,76.92736568993146,DC031
ZL0273,10.97272584190232,76.91905942725639,FC0120,10.972621030794402,76.92736568993146,DC031,10.980139212272269,76.92332040874699,FC0085
ZL0274,10.97272584190232,76.91905942725639,FC0120,10.980243544023848,76.91501433791231,FC0121,10.980139212272269,76.92332040874699,FC0085
ZL0275,10.980243544023848,76.91501433791231,FC0121,10.980139212272269,76.92332040874699,FC0085,10.987656965330725,76.91927512338127,DC032
ZL0276,10.980243544023848,76.91501433791231,FC0121,10.987760817620906,76.91096924447018,FC0122,10.987656965330725,76.91927512338127,DC032
ZL0277,10.987760817620906,76.91096924447018,FC0122,10.987656965330725,76.91927512338127,DC032,10.995174289634543,76.91522983387458,FC0086
ZL0278,10.987760817620906,76.91096924447018,FC0122,10.99527766235831,76.9069241469703,FC0123,10.995174289634543,76.91522983387458,FC0086
ZL0279,10.99527766235831,76.9069241469703,FC0123,10.995174289634543,76.91522983387458,FC0086,11.00269118484866,76.91118454026727,DC033
ZL0280,10.99527766235831,76.9069241469703,FC0123,11.002794077901132,76.90287904545298,FC0124,11.00269118484866,76.91118454026727,DC033
ZL0281,11.002794077901132,76.90287904545298,FC0124,11.01020765063807,76.90713924259967,FC0125,11.00269118484866,76.91118454026727,DC033
ZL0282,11.01020765063807,76.90713924259967,FC0125,11.00269118484866,76.91118454026727,DC033,11.010105001627238,76.91544535117636,FC0087
ZL0283,11.01020765063807,76.90713924259967,FC0125,11.01762151744708,76.91139985738418,FC0126,11.010105001627238,76.91544535117636,FC0087
ZL0284,11.01762151744708,76.91139985738418,FC0126,11.010105001627238,76.91544535117636,FC0087,11.017519112339581,76.91970657971187,DC034
ZL0285,11.01762151744708,76.91139985738418,FC0126,11.0250356779736,76.91566088982084,FC0127,11.017519112339581,76.91970657971187,DC034
ZL0286,11.0250356779736,76.91566088982084,FC0127,11.017519112339581,76.91970657971187,DC034,11.02493351663112,76.92396822588802,FC0088
ZL0287,11.0250356779736,76.91566088982084,FC0127,11.032450131863087,76.91992233992391,FC0128,11.02493351663112,76.92396822588802,FC0088
ZL0288,11.032450131863087,76.91992233992391,FC0128,11.02493351663112,76.92396822588802,FC0088,11.03234821414717,76.92823028971907,DC035
ZL0289,11.032450131863087,76.91992233992391,FC0128,11.039864878760822,76.92418420770767,FC0129,11.03234821414717,76.92823028971907,DC035
ZL0290,11.039864878760822,76.92418420770767,FC0129,11.03234821414717,76.92823028971907,DC035,11.039763204532958,76.93249277121924,FC0089
ZL0291,11.039864878760822,76.92418420770767,FC0129,11.047279918311993,76.92844649318631,FC0130,11.039763204532958,76.93249277121924,FC0089
ZL0292,11.047279918311993,76.92844649318631,FC0130,11.039763204532958,76.93249277121924,FC0089,11.047178487433603,76.93675567040276,DC036
ZL0293,11.047279918311993,76.92844649318631,FC0130,11.054695250161714,76.9327091963741,FC0131,11.047178487433603,76.93675567040276,DC036
ZL0294,11.06221158175005,76.92866271806804,DC060,11.062110873954976,76.93697231728524,FC0132,11.054695250161714,76.9327091963741,FC0131
ZL0295,11.062110873954976,76.93697231728524,FC0132,11.054695250161714,76.9327091963741,FC0131,11.054594062494097,76.94101898728378,FC0090
ZL0296,11.062110873954976,76.93697231728524,FC0132,11.062009929359368,76.94528272187654,DC037,11.054594062494097,76.94101898728378,FC0090
ZL0297,11.062009929359368,76.94528272187654,DC037,11.054594062494097,76.94101898728378,FC0090,11.054492638116928,76.94932958341549,FC0091
ZL0298,11.062009929359368,76.94528272187654,DC037,11.061908747901702,76.95359393160933,FC0133,11.054492638116928,76.94932958341549,FC0091
ZL0299,11.061908747901702,76.95359393160933,FC0133,11.054492638116928,76.94932958341549,FC0091,11.054390976968774,76.95764098453648,FC0092
ZL0300,11.061908747901702,76.95359393160933,FC0133,11.061807329520501,76.96190594625081,DC038,11.054390976968774,76.95764098453648,FC0092
ZL0301,11.061807329520501,76.96190594625081,DC038,11.054390976968774,76.95764098453648,FC0092,11.054289078988212,76.9659531904139,FC0093
ZL0302,11.061807329520501,76.96190594625081,DC038,11.061705674154277,76.97021876556799,FC0134,11.054289078988212,76.9659531904139,FC0093
ZL0303,11.061705674154277,76.97021876556799,FC0134,11.054289078988212,76.9659531904139,FC0093,11.054186944113853,76.97426620081468,FC0094
ZL0304,11.061705674154277,76.97021876556799,FC0134,11.061603781741594,76.9785323893277,DC039,11.054186944113853,76.97426620081468,FC0094
ZL0305,11.061603781741594,76.9785323893277,DC039,11.054186944113853,76.97426620081468,FC0094,11.054084572284339,76.9825800155056,FC0095
ZL0306,11.061603781741594,76.9785323893277,DC039,11.061501652221017,76.98684681729661,FC0135,11.054084572284339,76.9825800155056,FC0095
ZL0307,11.061501652221017,76.98684681729661,FC0135,11.054084572284339,76.9825800155056,FC0095,11.05398196343832,76.99089463425325,FC0096
ZL0308,11.061501652221017,76.98684681729661,FC0135,11.061399285531193,76.99516204924116,DC040,11.05398196343832,76.99089463425325,FC0096
ZL0309,11.061399285531193,76.99516204924116,DC040,11.053879117514459,76.99921005682401,FC0136,11.05398196343832,76.99089463425325,FC0096
ZL0310,11.053879117514459,76.99921005682401,FC0136,11.05398196343832,76.99089463425325,FC0096,11.046461844250073,76.9949424463488,FC0097
ZL0311,11.053879117514459,76.99921005682401,FC0136,11.04635851919741,77.00325805946228,DC041,11.046461844250073,76.9949424463488,FC0097
ZL0312,11.04635851919741,77.00325805946228,DC041,11.046461844250073,76.9949424463488,FC0097,11.038941294991686,76.99899025354287,FC0098
ZL0313,11.04635851919741,77.00325805946228,DC041,11.038837490915439,77.00730605711558,FC0137,11.038941294991686,76.99899025354287,FC0098
ZL0314,11.038837490915439,77.00730605711558,FC0137,11.038941294991686,76.99899025354287,FC0098,11.031420315998597,77.00303805579506,FC0099
ZL0315,11.038837490915439,77.00730605711558,FC0137,11.031316033004128,77.01135404974352,DC042,11.031420315998597,77.00303805579506,FC0099
ZL0316,11.031316033004128,77.01135404974352,DC042,11.031420315998597,77.00303805579506,FC0099,11.023898907606373,77.00708585306498,FC0100
ZL0317,11.031316033004128,77.01135404974352,DC042,11.023794145799107,77.01540203730568,FC0138,11.023898907606373,77.00708585306498,FC0100
ZL0318,11.023794145799107,77.01540203730568,FC0138,11.023898907606373,77.00708585306498,FC0100,11.01637707015069,77.0111336453122,FC0101
ZL0319,11.023794145799107,77.01540203730568,FC0138,11.016271829636166,77.01945001976166,DC043,11.01637707015069,77.0111336453122,FC0101
ZL0320,11.016271829636166,77.01945001976166,DC043,11.01637707015069,77.0111336453122,FC0101,11.00885480396734,77.01518143249636,FC0102
ZL0321,11.016271829636166,77.01945001976166,DC043,11.008749084851177,77.02349799707108,FC0139,11.00885480396734,77.01518143249636,FC0102
ZL0322,11.008749084851177,77.02349799707108,FC0139,11.00885480396734,77.01518143249636,FC0102,11.001332109392207,77.01922921457705,FC0103
